account_key,account_number,customer_id,account_type,open_date,close_date,branch_id,branch_name,zone
177,1984157,6771,Current Account,13/02/2024,,1,Canary Wharf,Z1
997,4996704,2423,Current Account,03/03/2024,,5,Islington High Street,Z1
464,2954083,3936,Current Account,17/02/2024,,5,Islington High Street,Z1
100,1689196,5140,Savings Account,03/01/2024,,5,Islington High Street,Z1
660,3644860,3171,Savings Account,03/02/2024,,4,London Bridge Gateway,Z1
1268,5907712,2629,Savings Account,23/02/2024,,4,London Bridge Gateway,Z1
967,4891338,2377,Savings Account,03/03/2024,,5,Islington High Street,Z1
2040,8561307,4274,Current Account,03/02/2024,,2,Oxford Circus,Z1
2142,8864543,7548,Savings Account,26/02/2024,,5,Islington High Street,Z1
2127,8818517,4634,Savings Account,15/02/2024,,3,Notting Hill Gate,Z2
164,1945101,6949,Current Account,03/01/2024,,1,Canary Wharf,Z1
2073,8653520,7041,Savings Account,22/02/2024,,1,Canary Wharf,Z1
1160,5512617,7823,Salary Account,15/03/2024,,1,Canary Wharf,Z1
757,3960827,3799,Current Account,14/03/2024,,3,Notting Hill Gate,Z2
1016,5057998,2213,Current Account,16/03/2024,,2,Oxford Circus,Z1
2176,8976310,4702,Salary Account,16/03/2024,,3,Notting Hill Gate,Z2
1312,6060136,2266,Savings Account,17/03/2024,,5,Islington High Street,Z1
59,1510239,7431,Savings Account,15/03/2024,,4,London Bridge Gateway,Z1
1704,7401151,1756,Current Account,13/03/2024,,6,Stratford City,Z2
1119,5371594,2926,Current Account,16/03/2024,,5,Islington High Street,Z1
650,3607274,3896,Salary Account,15/03/2024,,3,Notting Hill Gate,Z2
2374,9671874,2045,Savings Account,17/03/2024,,4,London Bridge Gateway,Z1
184,1998126,5133,Savings Account,18/03/2024,,4,London Bridge Gateway,Z1
296,2399186,7187,Savings Account,16/03/2024,,6,Stratford City,Z2
1455,6509012,2934,Current Account,24/02/2024,,4,London Bridge Gateway,Z1
1435,6451844,2000,Savings Account,18/03/2024,,6,Stratford City,Z2
664,3656320,3080,Current Account,19/03/2024,,5,Islington High Street,Z1
2,1244094,4572,Savings Account,19/03/2024,,1,Canary Wharf,Z1
2058,8612495,5428,Current Account,13/03/2024,,6,Stratford City,Z2
283,2369970,6043,Current Account,18/03/2024,,4,London Bridge Gateway,Z1
843,4355868,3963,Current Account,21/03/2024,,1,Canary Wharf,Z1
2310,9435672,2754,Savings Account,21/03/2024,,4,London Bridge Gateway,Z1
1776,7616234,1628,Current Account,20/03/2024,,5,Islington High Street,Z1
1389,6295017,1376,Current Account,28/02/2024,,1,Canary Wharf,Z1
849,4381612,4618,Savings Account,19/03/2024,,6,Stratford City,Z2
648,3596010,3093,Current Account,19/03/2024,,6,Stratford City,Z2
329,2497813,6908,Current Account,21/03/2024,,6,Stratford City,Z2
2424,9867992,4241,Current Account,21/03/2024,,6,Stratford City,Z2
1248,5842759,2968,Current Account,19/03/2024,,5,Islington High Street,Z1
2089,8708459,4574,Savings Account,18/03/2024,,4,London Bridge Gateway,Z1
2131,8842949,6516,Savings Account,23/03/2024,,3,Notting Hill Gate,Z2
2339,9552684,2920,Current Account,22/03/2024,,2,Oxford Circus,Z1
2078,8668702,4715,Savings Account,23/03/2024,,6,Stratford City,Z2
2410,9790075,2438,Savings Account,22/03/2024,,1,Canary Wharf,Z1
374,2641691,1573,Savings Account,24/03/2024,,4,London Bridge Gateway,Z1
1825,7832009,3219,Current Account,24/03/2024,,6,Stratford City,Z2
86,1654110,6985,Salary Account,18/03/2024,,5,Islington High Street,Z1
1605,7024718,3577,Savings Account,22/03/2024,,3,Notting Hill Gate,Z2
659,3643319,2450,Salary Account,26/03/2024,,5,Islington High Street,Z1
1762,7597494,4913,Current Account,19/03/2024,,1,Canary Wharf,Z1
1048,5173790,5417,Current Account,27/03/2024,,2,Oxford Circus,Z1
1566,6881619,7460,Savings Account,17/03/2024,,1,Canary Wharf,Z1
1600,7012821,1774,Salary Account,28/03/2024,,5,Islington High Street,Z1
910,4645924,6342,Salary Account,19/03/2024,,1,Canary Wharf,Z1
494,3052245,5421,Current Account,23/03/2024,,6,Stratford City,Z2
1705,7405847,2338,Savings Account,29/03/2024,,4,London Bridge Gateway,Z1
2232,9157033,1634,Savings Account,29/03/2024,,4,London Bridge Gateway,Z1
257,2270628,6372,Current Account,26/03/2024,,1,Canary Wharf,Z1
1380,6273071,4527,Current Account,15/03/2024,,1,Canary Wharf,Z1
1724,7462405,6045,Current Account,28/03/2024,,4,London Bridge Gateway,Z1
1112,5342869,3361,Savings Account,25/03/2024,,1,Canary Wharf,Z1
430,2834796,1556,Current Account,29/03/2024,,1,Canary Wharf,Z1
417,2795859,1559,Current Account,28/03/2024,,3,Notting Hill Gate,Z2
669,3682880,3844,Current Account,26/03/2024,,4,London Bridge Gateway,Z1
1447,6486785,4173,Current Account,26/03/2024,,1,Canary Wharf,Z1
370,2609953,3465,Savings Account,29/03/2024,,1,Canary Wharf,Z1
